"date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Kodey","Huvadhoo",3,"Fished","Exposed","Kodey.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.2",8,2,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.3",8,3,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Kuredhdhoo","Huvadhoo",5,"Fished","Exposed","Kuredhdhoo.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"15/03/2013","Maldives","Vilingili","Huvadhoo",10,"Fished","Exposed","Vilingili.Exposed.4",8,4,100,"Pomacentridae","Pomacentrus brachialis","Mixed-diet Feeder",8,14.76288385,1.476288385,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Pomacanthidae","Pygoplites diacanthus","Invertivore",11,36.76222,1.4704888,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,250,"Pomacanthidae","Pygoplites diacanthus","Invertivore",13,60.68114,2.4272456,2
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.1",8,1,100,"Pomacentridae","Pomacentrus philippinus",NA,8,14.76288385,1.476288385,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
"11/03/2013","Maldives","Maamendhoo","Huvadhoo",6,"Fished","Exposed","Maamendhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis dimidiata","Planktivore",8,12.06467467,1.206467467,5
