location,habitat,count,year,struc complexity,Line inter total,Line inter Coraline algae,Line inter Sand,Line inter Soft,Line inter Rubble,Line inter Rock,Line inter Branch dead,Line inter Massive dead,Line inter Sargassum,Line inter Asparagopsis,Line inter Caulerpa,Line inter Red corticated,Line inter Galaxora,Line inter Lobophyta,Line inter turtle grass,Line inter Halimeda,Line inter Turbinaria_macroalgae,Line inter Dictyota,Line inter Dictyopteris,Line inter Padina,Line inter Acanthastrea,Line inter Acropora,Line inter Astreopora,Line inter Coscinarea,Line inter Cyphastrea,Line inter Diplastrea,Line inter Echimopora,Line inter Euphyllia,Line inter Favia,Line inter Favites,Line inter Fungia,Line inter Galaxea,Line inter Goniastrea,Line inter Goniopora,Line inter Hydnophora,Line inter Leptatsrea,Line inter Leptoria,Line inter Lobopyhlia,Line inter Millipora,Line inter Montastrea,Line inter Montipora,Line inter Pavona,Line inter Platygyra,Line inter Pocilopora,Line inter Porites,Line inter Porites branching,Line inter Psamocra,Line inter Stylophora,Line inter Symphilia,Line inter Tubiastrea,Line inter Tubipora,Line inter Turbinaria,Line inter sponge,Line inter Palythoa,Line inter seagrass,Line inter Heliopora,Line inter Alveopora,Line inter Herpolitha,Line inter Isopora,Line inter Leptoseris,Line inter Physogyra,Line inter Siderastrea,Line inter Stylocoeniella,Line inter Coralimorph,Line inter cyanobacteria
Mahe NW Carbonate,Carbonate,4,2011,2,10,0,0,0.5,4.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.8,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Carbonate,Carbonate,5,2011,2,10,0,0,0.3,5.1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Carbonate,Carbonate,6,2011,2,10,0,0.4,0.1,5.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Carbonate,Carbonate,7,2011,2.5,10,0,0,0.5,4.1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Carbonate,Carbonate,8,2011,2,10,0,0.6,0,3.6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,1,2011,3,10,0,0,0.2,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,2,2011,2.5,10,0,0,0,2.8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.1,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0.2,0.1,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,3,2011,2,10,0,0,0.2,2.3,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0.2,0.1,0,0,0.25,0,0,0,0,0,0,0,0.4,0.15,0,0,0.1,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,4,2011,2.5,10,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.4,0,0,0,0,0.1,0,0,0.1,0.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,5,2011,2,10,0,0,0,2.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0.1,0,0,0,0.3,0,0,0,0.2,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,6,2011,3,10,0,0,0.1,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,1.3,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,7,2011,3,10,0,0,0,1.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.1,0.7,0,0,0,0,0,0,0.3,0.3,0,0,0.1,0,0.1,0.4,0,0,0,0.1,0.2,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Granite,Granite,8,2011,3,10,0,0,0.5,0.1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.2,0.8,0,0,0.1,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,1,2011,3,10,0,0,0.9,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,2,2011,2,10,0,1.2,1.4,3.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,3,2011,2,10,0,0.2,0.8,4.6,3.1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,4,2011,2.5,10,0,0.8,0.9,4.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.1,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,5,2011,2.5,10,0,0,2.2,3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,1.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,6,2011,2.5,10,0,0.4,0.7,1.9,3.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,7,2011,2,10,0,0,0.4,2.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe NW Patch,Patch,8,2011,2.5,10,0,0.6,2.3,2.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,1,2011,3,10,0,0,0.2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,0.3,0,0,0.1,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,2,2011,2,10,0,2.2,0.2,4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,1.2,0,0,0,0,0,0,0,0.1,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,3,2011,3,10,0,0.8,0,4.4,1.4,0,0.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.4,0,0,0,0.1,0,0,0,0.1,0,0.1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,4,2011,1.5,10,0,0,0,6.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.9,0,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0,0,0,0.3,0.1,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,5,2011,2.5,10,0,1,0.1,5,0,0.4,0.3,0,0,0,0,0,0,0,0,0,0,,0,0,0.9,0,0,0,0.7,0,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,6,2011,3,10,0,0.8,0,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0.1,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,7,2011,2,10,0,0.1,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,0,0,0,0.1,0.1,0,0.2,0.1,0,0,0,0,0,0,0.2,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Carbonate,Carbonate,8,2011,2,10,0,0.1,0.1,5.2,0.2,0,1.2,0,0,0,0,0,0,0,0,0,0,,0,0,0.6,0,0,0,0,0.1,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0.1,0.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,1,2011,2.5,10,0,0.1,0,1.9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0.2,0.6,0,0,0.1,0,0,0,0,0,0,0.1,0.3,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,2,2011,3.5,10,0,0,0,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.1,0.4,0,0,0,0,0,0,0.7,1,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,3,2011,2,10,0,0.2,0,0.2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.2,0.1,0,0,0,0,0,0,0.4,1,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,4,2011,2,10,0,0,0,0.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.4,0,0,0,0,0,0,0.2,1.7,0,0,0,0,0,0.3,0,0,0,0.2,0.2,0,0,0.7,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,5,2011,3,10,0,0,0,0.3,6.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.3,0,0,0,0,0.1,0,0.4,0,0,1.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,6,2011,2.5,10,0,0.2,0,1.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.1,0.4,0,0,0,0,0,0,0.2,1.3,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,7,2011,3,10,0,0,0.2,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.5,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Mahe W Granite,Granite,8,2011,3.5,10,0,0.2,0,1.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.4,0,0,0,0,0.2,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,1,2011,2.5,10,0,0,0,5.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.9,0,0,0,0,0.7,0,0.2,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0.2,0.9,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,2,2011,3.5,10,0,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,3,2011,2,10,0,0.8,0,4.3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,4,2011,1.5,10,0,0.5,0,4.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,5,2011,2,10,0,0.1,0,6.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.1,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,6,2011,2.5,10,0,1,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,7,2011,1.5,10,0,0,0,7.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.4,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahe W Patch,Patch,8,2011,1.5,10,0,0,0,5.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,1,2011,1.5,10,0,0.3,0,2.2,0.3,0,0,5.7,0,0,0,0,0.8,0.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,2,2011,0.5,10,0,0.3,0,0.5,2.1,0,0,6.1,0,0,0,0,0.8,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,3,2011,0,10,0,0.2,0,5.5,0.2,0,0,3.9,0,0,0,0,0.1,0.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,4,2011,0.5,10,0,0.7,0,5.2,0,0,0,3.4,0,0,0,0,0.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,5,2011,0.5,10,0,0,0,1.9,0.2,0,0,4.6,0,0,0,0,3,0.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,6,2011,0.5,10,0,0.4,0,1.7,0,0,0,2.2,0,0,0,0,5.6,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,7,2011,0,10,0,0.1,0,1.5,0,0,0,2.9,0,0,0,0,5.4,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Carbonate,Carbonate,8,2011,0.5,10,0,0,0,0.6,0.8,0,0,6.6,0,0,0,0,1.8,0,0.1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,1,2011,3,10,0,0,0,3.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0,0,0,0.1,0.2,0.2,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,2,2011,2.5,10,0,0,0,1.7,4.9,0.7,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.3,0,0,0,0,0,0,0,0.3,0,0.1,0,0,0,0.2,0,0,0,0,0.5,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,3,2011,3.5,10,0,0.3,0,1.7,5.5,0.3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.1,0.5,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0.1,0,0,0,0,0.8,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,4,2011,3.5,10,0,0,0,0.5,7,0.8,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0.2,0,0,0.3,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,5,2011,3,10,0,0,0,1,5.4,1.6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0,0.5,0.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,6,2011,3,10,0,0.8,0,1.1,4.3,1.1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0.2,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,7,2011,3.5,10,0,0.5,0,0.5,5.9,0.6,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.1,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0.2,0,0,0,0.2,0.1,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Granite,Granite,8,2011,3,10,0,1.2,0,0.6,4.9,0.5,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.3,0.2,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.3,0,0.1,0.1,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,1,2011,2,10,0,3,0,5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,2,2011,1.5,10,0,1.9,0,5.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,3,2011,2,10,0,3.8,0,3.9,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,4,2011,1,10,0,0.1,0,7.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,5,2011,2,10,0,4.1,0,4.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,6,2011,2,10,0,3.6,0,2.9,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,7,2011,1.5,10,0,4.1,0,3.1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin NE Patch,Patch,8,2011,2,10,0,1.4,0,4.1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,1,2011,0.5,10,0,0.1,0,0,0.4,0,0,6.8,0,0,0,0,2.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,2,2011,0,10,0,0.2,0,0.1,0.2,0,0,4.9,0,0,0,0.1,4.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,3,2011,0.5,10,0,0.3,0,0,0.4,0,0,7.1,0,0,0,0.4,1.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,4,2011,0,10,0,1,0,0,0.2,0,0,6.3,0,0,0,0.5,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,5,2011,0.5,10,0,0,0,0,1.2,0,0,6.1,0,0,0,0.1,2.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,6,2011,1.5,10,0,0,0,0.1,1.1,0,0,7.95,0,0,0,0.1,0.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,7,2011,0.5,10,0,0,0,0,1.8,0,0,5.8,0,0,0,0.1,2.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Carbonate,Carbonate,8,2011,1,10,0,0,0,2.3,1.2,0,0,5.6,0,0,0,0.1,0.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Granite,Granite,1,2011,2.5,10,0,0,0,0.2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.1,0.3,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.5,0.1,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
Praslin SW Granite,Granite,2,2011,2.5,10,0,0,0,1,7.1,0.3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0
